GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US53033009702,53033009702,"Census Tract 97.02, King County, Washington",2338,65,117213,10782,87.6,3.4,111361,10848,40.0,7.3,19354,11010,27.1,3.7,18517,2364,3.8,2.8,14106,7459,1.1,1.2,N,N,20.0,5.0,27065,10053,1570,133,141154,13030,9.2,4.0,N,N,27.6,6.2,N,N,45.5,7.0,N,N,4.4,3.2,N,N,10.7,5.4,N,N,2.5,2.9,N,N,5837,332,47558,4830,87.3,3.3,50497,4641,0.7,0.9,N,N,0.5,0.5,N,N,4.1,1.2,64456,27707,0.0,0.6,-,**,1.3,1.3,N,N,6.1,3.5,8277,5754,3.5,2.6,43348,19678,84.3,3.9,50662,4944,22.5,(X),(X),(X),24.5,(X),(X),(X),18.5,(X),(X),(X)
1400000US53033009800,53033009800,"Census Tract 98, King County, Washington",3046,114,106745,8974,84.8,4.2,106179,10307,37.6,6.2,16789,7232,23.4,3.9,21152,2733,4.3,3.4,12575,5439,2.8,3.1,5012,2927,14.8,4.0,27670,6939,1767,205,131728,13667,9.2,4.5,57237,19413,25.7,7.8,104570,21745,49.9,8.8,165873,16794,9.1,5.5,82544,30758,6.1,3.5,152676,10141,0.0,1.8,-,**,7117,470,46639,3900,83.9,4.9,48514,4308,1.4,1.3,27034,33530,0.7,1.1,N,N,6.8,2.6,32670,14899,0.0,0.5,-,**,0.2,0.3,N,N,6.9,3.2,46442,39465,4.9,3.2,42375,10019,80.9,5.5,47885,3926,21.6,(X),(X),(X),17.9,(X),(X),(X),19.9,(X),(X),(X)
1400000US53033009900,53033009900,"Census Tract 99, King County, Washington",2802,114,87560,7391,87.7,4.3,87800,8295,29.3,5.9,7531,2094,12.2,3.7,21571,3246,5.8,4.5,8795,2880,0.0,1.2,-,**,12.9,3.4,32899,14509,1260,173,106426,11986,8.2,4.6,N,N,32.7,11.9,N,N,50.4,12.5,N,N,3.1,3.8,N,N,5.6,4.4,N,N,0.0,2.5,N,N,5382,283,46366,3736,77.4,5.0,48410,4095,2.2,1.5,55151,23794,0.4,0.7,N,N,11.7,3.1,46438,13326,0.0,0.6,-,**,1.3,1.6,N,N,7.1,3.3,27414,12115,7.9,4.0,47446,14909,72.3,5.3,47128,4201,22.4,(X),(X),(X),23.5,(X),(X),(X),16.5,(X),(X),(X)
1400000US53033010001,53033010001,"Census Tract 100.01, King County, Washington",1539,83,81184,8447,79.3,6.5,88970,10053,30.8,8.7,5620,4217,27.7,7.4,12978,2553,12.9,6.2,9748,1583,4.4,3.1,2935,2799,13.0,5.6,23961,8679,1014,137,95142,13894,7.4,5.6,19176,10224,29.1,8.0,52599,14027,36.2,9.3,140277,28175,10.0,6.2,75731,12500,11.2,4.7,132753,39222,6.1,5.7,84748,23421,4276,367,30512,3926,38.4,5.1,43915,9027,27.6,4.3,13677,3763,0.5,0.6,N,N,27.4,3.7,29458,5809,0.0,0.8,-,**,0.7,1.1,N,N,5.4,2.7,26982,11332,7.2,6.3,16503,8074,33.2,5.4,48361,8211,32.6,(X),(X),(X),36.5,(X),(X),(X),29.2,(X),(X),(X)
1400000US53033010002,53033010002,"Census Tract 100.02, King County, Washington",1818,80,80768,7435,86.1,5.2,84473,7538,30.5,6.3,9735,4411,19.1,6.0,15532,2997,4.3,2.4,10182,4432,4.7,3.7,1916,989,8.6,3.5,11798,2770,1027,126,80899,10578,14.7,7.8,27168,10749,27.7,7.9,65140,15195,29.3,7.6,125684,16271,12.5,6.4,56393,17533,8.0,6.4,132698,58165,7.9,6.3,56188,18280,5000,410,30430,3530,51.1,5.9,37299,5887,5.2,2.9,28353,9184,2.0,3.2,13791,82,29.4,4.6,22333,5106,0.2,0.4,N,N,4.0,3.6,25440,10920,8.1,3.4,21263,7648,23.8,7.5,19542,5396,35.4,5.8,45689,6223,32.9,(X),(X),(X),31.5,(X),(X),(X),22.9,(X),(X),(X)
1400000US53033010100,53033010100,"Census Tract 101, King County, Washington",2940,141,91489,8411,81.2,5.2,94394,11010,35.7,7.1,15060,7983,28.2,6.1,14421,2135,10.7,5.0,9822,2452,3.5,2.7,1796,1833,15.6,4.3,21919,11098,1581,183,105483,12838,12.2,6.0,62138,41605,35.9,9.0,58075,14122,40.3,7.4,147835,22610,2.2,2.2,205374,135476,5.8,3.6,131086,36338,3.5,2.9,149484,18250,7449,565,37559,3718,38.5,4.4,58631,6889,33.0,5.8,20575,6359,0.5,0.8,N,N,18.5,3.4,31480,7097,0.3,0.5,N,N,1.2,1.2,47507,21486,8.0,4.7,19772,10252,6.3,3.4,32749,17405,36.8,4.4,59314,6797,33.5,(X),(X),(X),36.6,(X),(X),(X),32.8,(X),(X),(X)
1400000US53033010200,53033010200,"Census Tract 102, King County, Washington",1928,91,121984,19568,87.5,3.4,110830,14348,43.5,7.0,27210,16774,24.4,3.0,18689,2224,1.8,1.5,12121,6797,1.7,1.6,3873,106,16.2,3.1,44096,15631,1059,87,160114,29285,5.9,3.3,92043,19149,21.8,6.5,140647,55630,53.2,7.8,180859,47821,8.7,5.8,72702,14078,7.6,3.5,202219,98866,2.8,2.6,219423,167654,4542,249,53128,8080,66.6,5.2,62850,10681,9.5,3.5,33501,8553,0.1,0.1,N,N,17.7,4.1,33952,14470,0.0,0.7,-,**,0.8,0.7,50075,24538,5.3,2.3,30821,12381,3.3,1.7,37939,14547,63.7,5.3,64199,11244,22.5,(X),(X),(X),26.2,(X),(X),(X),16.4,(X),(X),(X)
1400000US53033010300,53033010300,"Census Tract 103, King County, Washington",2598,117,69668,7062,85.0,6.2,72864,7896,21.1,6.2,13200,13148,17.4,5.6,12389,2460,8.6,5.2,7396,2983,2.3,2.3,733,421,8.9,4.9,13318,7230,1217,173,77944,10129,8.5,4.7,32160,17918,40.3,10.0,58180,13101,27.0,9.3,107046,17430,8.6,5.9,74054,43087,10.7,8.9,83368,18263,4.8,4.5,157162,104275,6397,671,29674,3465,45.8,8.0,43101,4322,26.4,6.6,16003,5624,1.3,1.5,N,N,19.8,4.6,21788,5362,0.0,0.5,-,**,0.0,0.5,-,**,6.8,2.6,20091,8556,5.7,2.4,17513,9123,41.5,7.5,45872,4494,30.1,(X),(X),(X),41.3,(X),(X),(X),25.4,(X),(X),(X)
1400000US53033010401,53033010401,"Census Tract 104.01, King County, Washington",1417,93,81449,8546,81.2,5.3,81423,10454,29.1,6.9,9596,4339,37.2,5.6,16494,1995,4.4,2.7,11119,4404,6.8,4.7,6107,1285,13.2,4.9,17145,7357,1018,101,82204,10683,21.4,6.8,24098,6516,26.4,8.0,58830,18570,24.9,6.7,125664,19680,8.9,4.6,71488,23590,11.8,5.0,127875,26728,6.6,3.7,133746,37754,4443,328,27413,3134,18.9,4.4,47398,12106,12.9,3.0,26677,13733,0.0,0.7,-,**,56.1,4.4,24154,3179,0.0,0.7,-,**,6.2,4.5,12576,9542,5.8,3.7,11367,12335,6.8,4.5,18762,16152,18.7,4.4,45496,11595,38.4,(X),(X),(X),36.3,(X),(X),(X),27.5,(X),(X),(X)
1400000US53033010402,53033010402,"Census Tract 104.02, King County, Washington",1661,74,92393,9176,81.2,4.1,98726,10785,33.2,7.9,8583,3602,27.8,4.2,17311,2142,3.6,2.2,7156,1634,2.6,2.1,1327,932,11.9,4.2,27052,8944,1229,109,94590,9984,10.4,3.7,54598,16085,23.4,6.5,66727,23890,31.7,7.7,116122,23683,13.2,5.1,89313,20638,14.9,4.3,121624,13006,6.3,3.9,102976,19256,4905,418,32314,3128,29.1,5.5,38477,10944,10.8,3.5,49390,18868,0.2,0.3,N,N,50.8,5.9,26210,3713,0.0,0.7,-,**,3.3,2.7,40294,22931,5.9,2.4,18663,7272,8.7,7.0,22441,16057,24.4,4.4,43547,10266,32.0,(X),(X),(X),33.8,(X),(X),(X),32.0,(X),(X),(X)
1400000US53033010500,53033010500,"Census Tract 105, King County, Washington",3576,213,94692,9960,77.4,4.4,105541,12073,26.4,4.7,14484,8571,24.5,4.4,15054,2247,2.4,2.2,8318,2941,0.0,0.9,-,**,16.9,4.4,22349,7021,1452,224,129112,16486,12.1,7.3,N,N,21.7,7.6,N,N,51.0,9.2,N,N,10.4,6.4,N,N,3.4,3.2,N,N,1.4,2.5,N,N,6853,482,50591,5368,83.8,3.6,52772,6153,2.2,1.4,18284,8821,0.2,0.3,N,N,7.8,2.0,51983,14057,0.0,0.5,-,**,0.5,0.5,N,N,5.6,2.4,30288,12280,4.2,2.1,42998,12649,80.8,3.5,53191,6353,18.5,(X),(X),(X),18.3,(X),(X),(X),16.6,(X),(X),(X)
1400000US53033010600,53033010600,"Census Tract 106, King County, Washington",3599,163,111650,10987,83.0,4.0,113365,11702,43.3,5.6,17247,4835,21.0,3.0,22472,2675,4.0,2.3,10817,4510,2.5,1.8,1710,545,15.1,3.2,27211,7200,2185,206,135394,14348,9.8,4.1,66974,18460,26.9,6.0,126449,36810,51.4,6.7,159607,16540,5.6,3.1,85233,24450,4.4,3.1,137405,38303,1.7,1.4,101924,58942,8156,460,49913,4652,80.5,3.2,54789,5515,3.0,2.1,21777,6824,1.3,0.9,39734,25931,7.0,1.9,41217,11264,0.2,0.4,-,**,1.4,1.2,33295,33098,6.6,2.0,19630,11689,7.1,1.4,35887,24142,76.1,3.2,55496,5413,22.6,(X),(X),(X),24.8,(X),(X),(X),18.0,(X),(X),(X)
1400000US53033010701,53033010701,"Census Tract 107.01, King County, Washington",1400,83,76520,9286,86.2,6.0,80188,10813,24.1,6.0,4895,2991,19.4,6.8,14962,2218,2.9,2.3,10907,1788,6.2,5.0,1251,929,10.4,5.5,17384,5548,782,98,86997,14759,7.0,6.7,N,N,50.8,11.1,N,N,29.7,8.5,N,N,10.5,6.5,N,N,0.9,1.4,N,N,1.2,1.7,N,N,3702,303,29894,4006,50.3,6.5,40852,7824,28.1,6.3,10004,4337,0.0,0.9,-,**,11.0,4.3,38883,14301,4.0,3.8,18886,3504,2.5,1.7,33220,7556,4.2,2.0,16381,10808,6.7,2.3,32353,5694,48.0,6.3,41344,8077,35.6,(X),(X),(X),30.1,(X),(X),(X),34.0,(X),(X),(X)
1400000US53033010702,53033010702,"Census Tract 107.02, King County, Washington",1494,71,62892,8743,78.6,5.5,67613,10177,13.3,4.8,15233,10950,24.7,6.7,12226,2762,11.3,4.6,11414,2552,10.0,4.6,1851,810,5.6,2.9,27968,5944,1003,101,59982,10664,16.7,7.4,N,N,28.6,8.3,N,N,36.7,10.8,N,N,12.5,6.2,N,N,1.0,1.7,N,N,4.6,4.7,N,N,4386,294,22030,3482,31.4,6.4,45715,6343,40.0,7.8,8441,1977,0.0,0.7,-,**,17.2,5.6,16481,7909,0.0,0.7,-,**,5.2,5.3,10733,10100,6.2,4.3,14417,9305,10.5,7.0,16642,9362,27.3,5.6,49308,6171,23.9,(X),(X),(X),24.7,(X),(X),(X),17.1,(X),(X),(X)
1400000US53033010800,53033010800,"Census Tract 108, King County, Washington",1784,51,89750,9303,87.4,4.6,90174,9740,29.3,6.4,9667,5574,21.4,5.1,14933,2507,1.8,1.8,18163,4969,6.4,3.3,3079,2027,12.0,4.1,23545,7464,1135,121,100667,13358,7.2,5.0,26596,16867,24.8,8.3,69504,16284,43.8,9.2,117127,13911,9.9,5.4,106882,16951,8.6,5.2,149600,74258,5.6,4.5,119258,16838,4845,386,34031,4240,51.9,6.2,43509,6152,11.2,3.2,16323,10837,0.0,0.7,-,**,22.2,5.2,35013,10763,1.9,2.8,20647,35457,0.8,0.7,60642,19226,12.0,4.5,8183,3291,5.6,2.8,20683,9718,50.0,6.2,44210,5984,19.5,(X),(X),(X),19.2,(X),(X),(X),14.2,(X),(X),(X)
1400000US53033010900,53033010900,"Census Tract 109, King County, Washington",610,33,60976,7207,84.4,6.9,63776,7422,26.9,8.5,10056,6497,16.7,7.3,11884,2695,7.0,7.1,9107,5640,0.8,1.2,N,N,8.0,3.8,16482,7874,182,44,88978,14226,3.8,5.8,N,N,9.3,8.6,N,N,62.6,19.1,N,N,7.7,7.5,N,N,3.8,5.9,N,N,12.6,17.9,N,N,1109,109,34511,3816,77.2,10.5,37367,3904,1.9,1.8,N,N,2.1,2.6,N,N,1.4,4.3,25319,110505,1.7,2.6,N,N,7.4,10.0,17860,3395,8.3,4.9,31001,12892,13.3,10.6,22448,5287,74.8,10.3,37451,3993,28.4,(X),(X),(X),31.3,(X),(X),(X),21.5,(X),(X),(X)
1400000US53033011001,53033011001,"Census Tract 110.01, King County, Washington",1639,75,48617,7765,60.6,5.9,65530,9990,13.8,4.3,2600,2572,32.3,5.6,12320,1531,13.2,5.2,9312,1135,6.5,4.2,2087,1730,18.2,5.6,14029,5437,948,122,54558,10578,18.5,7.5,15286,7045,41.6,10.6,34146,6734,15.4,8.5,112521,49998,10.0,6.6,53597,8526,8.3,4.0,111514,40131,6.2,4.3,89203,15324,4794,453,17718,2686,16.4,5.1,29500,10567,34.2,4.6,9354,3689,0.2,0.3,N,N,43.1,6.0,20753,3693,0.4,1.0,N,N,3.1,3.1,3426,2051,2.6,1.6,21517,9537,6.8,2.6,9614,5126,13.4,4.5,33271,11310,38.1,(X),(X),(X),38.6,(X),(X),(X),30.5,(X),(X),(X)
1400000US53033011002,53033011002,"Census Tract 110.02, King County, Washington",1279,60,67199,10977,81.5,6.1,63771,11025,16.7,5.7,29838,37362,36.7,5.9,13769,2038,10.8,5.4,7069,1021,8.5,4.5,2128,1017,12.1,4.3,27429,11034,946,97,69754,12640,11.5,6.0,42922,28001,27.3,7.0,41071,10920,13.2,5.3,72150,13673,20.0,8.0,55111,15757,15.2,6.1,108019,13752,12.8,5.1,129940,78839,4798,514,18877,3437,8.8,2.6,51202,19300,32.7,8.3,5087,2550,3.7,3.0,13356,8523,52.7,6.6,22081,4810,0.7,1.1,50094,2366,0.3,0.5,N,N,1.1,1.0,14709,10971,1.3,1.0,8845,8563,8.7,2.6,51356,19610,37.4,(X),(X),(X),40.7,(X),(X),(X),30.4,(X),(X),(X)
1400000US53033011101,53033011101,"Census Tract 111.01, King County, Washington",1788,96,63802,6258,82.6,5.6,66590,7129,15.9,5.2,5355,2990,26.9,5.0,17260,5166,13.6,5.6,8752,2006,7.0,3.8,887,469,9.4,3.3,15403,4577,1105,113,74769,9001,8.8,5.6,32095,17323,24.6,8.9,49818,12524,32.7,9.1,104049,21037,16.4,6.2,62827,12888,6.1,3.8,106318,31361,11.5,6.1,77946,10945,5137,406,23361,2240,23.4,4.3,34238,7544,19.6,4.8,17895,3461,0.8,0.9,27278,26880,45.1,5.6,20389,2582,1.2,1.8,19876,4353,1.5,1.9,N,N,8.3,2.9,24889,15505,8.1,4.3,12079,5542,18.5,4.0,39580,7586,39.2,(X),(X),(X),44.2,(X),(X),(X),29.1,(X),(X),(X)
1400000US53033011102,53033011102,"Census Tract 111.02, King County, Washington",1461,109,88529,11293,82.6,5.5,87220,10714,28.8,7.1,19418,11116,24.8,5.5,16932,3184,7.1,4.7,11166,2987,5.5,3.7,2740,2111,14.3,4.8,28982,12782,1064,119,100868,15537,10.5,4.4,54049,21620,25.4,8.4,67450,23212,37.5,8.7,131953,17164,11.4,7.8,103037,111825,13.1,6.6,113887,59294,2.2,2.2,91787,33741,4689,563,29462,5159,45.5,9.4,44958,10953,9.2,3.3,19897,11168,0.2,0.4,N,N,26.0,8.2,18619,5864,0.0,0.7,-,**,11.0,6.7,11329,5074,8.2,4.5,11989,7821,20.2,9.7,9043,4329,38.0,7.5,52367,8794,34.8,(X),(X),(X),39.4,(X),(X),(X),35.9,(X),(X),(X)
1400000US53033011200,53033011200,"Census Tract 112, King County, Washington",1412,78,49777,7911,83.8,9.0,51959,8256,13.7,5.5,2262,2311,20.1,6.5,17813,2981,9.7,6.4,9396,1909,7.2,6.5,10566,3045,3.5,2.6,5492,2951,791,101,49286,9235,12.1,13.0,N,N,42.9,13.5,N,N,26.2,8.9,N,N,11.0,6.8,N,N,3.5,4.7,N,N,4.3,4.6,N,N,3821,396,19285,3140,53.6,10.1,25462,5394,5.1,2.7,18077,5790,0.7,1.0,N,N,10.3,4.0,21854,5796,4.9,3.8,12221,10887,8.3,6.3,12029,5223,17.1,13.0,4694,3536,33.9,8.4,11251,5903,37.1,5.7,29502,5685,34.1,(X),(X),(X),23.0,(X),(X),(X),28.5,(X),(X),(X)
1400000US53033011300,53033011300,"Census Tract 113, King County, Washington",2994,89,65665,4854,73.4,4.3,75162,8401,16.1,3.7,4340,1667,37.6,4.5,14727,1488,4.5,3.1,12473,2327,5.9,3.6,2319,1327,18.0,4.2,11317,3242,1474,159,85044,9218,7.4,3.8,30006,5622,33.3,9.7,54174,13109,31.4,7.8,120321,20690,8.3,4.0,88368,8989,13.2,5.3,109168,13076,6.4,5.3,82001,51716,6972,490,29031,2552,50.9,5.8,37566,3852,4.6,2.1,32405,7285,0.4,0.5,N,N,19.3,6.2,23722,4309,0.6,0.7,46507,7653,2.6,3.2,15213,11844,21.5,6.3,13730,4138,11.1,5.5,13617,4464,47.5,4.8,38666,4073,24.9,(X),(X),(X),23.3,(X),(X),(X),19.3,(X),(X),(X)
1400000US53033011401,53033011401,"Census Tract 114.01, King County, Washington",1706,104,68569,6137,89.6,3.6,69785,6548,15.2,4.5,5102,3146,16.3,4.6,14032,2844,2.1,2.2,8554,2943,1.9,1.5,1112,371,9.2,3.2,18346,4059,978,121,75854,8819,8.6,4.5,15140,12093,25.2,8.8,56770,17055,42.9,10.1,94347,13058,11.2,6.6,67788,17354,10.2,5.9,105997,12820,1.8,2.2,70361,26194,4268,315,28221,2818,55.0,8.8,33614,4087,14.8,6.3,20673,5882,0.6,0.9,N,N,9.8,3.4,35341,10868,0.8,1.3,25058,3641,11.6,8.5,12553,2215,7.4,3.6,16884,6373,22.8,8.6,13766,2423,45.1,8.4,37634,4328,27.1,(X),(X),(X),28.3,(X),(X),(X),24.8,(X),(X),(X)
1400000US53033011402,53033011402,"Census Tract 114.02, King County, Washington",1945,64,60269,6166,73.6,4.6,68312,6433,17.1,4.7,12799,12118,24.6,5.2,14580,1456,10.1,4.0,9352,1673,7.4,3.3,3827,2323,10.6,3.6,18613,7577,1057,136,72279,9201,14.2,6.2,23145,10014,24.1,8.8,67179,24962,33.2,7.9,88291,12579,16.8,7.0,55826,14032,8.3,5.3,150001,38312,3.3,3.5,47700,5454,4573,289,26316,2466,53.1,6.1,32684,4004,15.9,4.1,12701,4950,1.6,1.3,21454,8331,14.0,5.3,27030,7119,3.3,1.8,14678,14281,5.9,3.5,14248,2130,6.3,3.2,23999,7845,16.3,3.9,16566,2233,42.9,4.7,36379,4810,29.9,(X),(X),(X),28.5,(X),(X),(X),22.8,(X),(X),(X)
1400000US53033011500,53033011500,"Census Tract 115, King County, Washington",1976,61,104634,9335,91.4,2.6,98896,9871,39.0,6.0,11706,4400,19.7,3.9,20025,2776,1.7,1.3,8830,5159,2.2,1.7,10900,6232,16.6,3.2,25330,5466,1136,106,120796,9117,4.2,2.9,N,N,25.2,7.0,N,N,58.5,6.9,N,N,6.7,3.6,N,N,4.3,2.8,N,N,1.1,1.4,N,N,4450,243,47551,4039,77.2,4.9,51254,4836,4.5,2.5,19432,10924,1.4,2.2,N,N,8.2,3.2,38958,11032,0.0,0.7,-,**,3.2,3.1,23376,7239,5.4,2.2,55830,23375,5.0,3.2,32731,12960,76.1,4.8,51569,4917,21.9,(X),(X),(X),24.4,(X),(X),(X),19.6,(X),(X),(X)
1400000US53033011600,53033011600,"Census Tract 116, King County, Washington",3095,78,145779,20780,78.9,4.0,161863,24847,40.4,6.4,16284,6896,26.6,4.3,17668,1927,1.6,1.6,8752,2921,1.5,1.6,N,N,18.1,4.4,29282,6322,1825,185,174937,25575,9.0,3.6,N,N,23.1,7.1,N,N,57.5,6.8,N,N,4.7,3.3,N,N,5.0,3.2,N,N,0.7,1.1,N,N,7001,360,65487,9199,88.1,3.5,67861,10412,0.6,0.6,281222,347795,1.2,0.9,N,N,2.9,1.5,66331,20679,0.0,0.5,-,**,1.4,1.1,63809,13266,5.8,2.7,20148,15868,4.2,2.1,131492,101989,86.0,3.5,64180,9374,17.9,(X),(X),(X),16.5,(X),(X),(X),14.1,(X),(X),(X)
1400000US53033011700,53033011700,"Census Tract 117, King County, Washington",1709,92,76633,8714,88.7,3.8,70872,8347,20.2,6.0,10323,11845,27.6,6.0,16858,2853,10.7,5.8,11939,2093,4.5,2.5,3857,2169,15.6,5.9,25483,8266,1265,119,82974,10447,5.4,3.0,61129,30133,28.9,9.0,44677,12977,26.5,8.2,103149,18004,21.5,8.3,91108,29894,11.1,5.5,125895,29392,6.6,3.8,88748,29622,5399,432,25470,2574,18.2,3.6,36825,7155,24.9,5.2,18040,6688,0.6,0.8,N,N,37.8,5.6,26673,3292,4.0,4.0,26973,8517,1.7,1.6,20139,7889,12.7,7.4,21490,8393,9.1,4.3,16027,4211,12.8,4.1,46573,8776,37.1,(X),(X),(X),38.7,(X),(X),(X),28.0,(X),(X),(X)
1400000US53033011800,53033011800,"Census Tract 118, King County, Washington",2772,166,60000,8680,78.7,6.0,64230,10102,19.7,4.9,7513,4361,17.0,4.6,15256,2742,6.8,3.7,10005,936,4.8,2.3,1348,982,14.5,4.5,25698,10603,1827,200,57824,11876,16.0,6.5,13003,8044,43.8,9.6,49814,11038,15.9,7.0,106515,44205,12.9,6.3,52172,19363,4.9,3.4,123216,14374,6.4,4.2,64515,24074,8189,763,21236,3382,29.1,6.1,32518,10219,31.6,7.0,15519,4843,1.4,1.4,8166,15403,23.7,5.6,17984,3720,0.0,0.4,-,**,6.2,3.9,21167,5081,8.0,3.9,14628,10687,19.4,5.4,11042,4157,18.0,3.0,48451,10495,34.0,(X),(X),(X),34.8,(X),(X),(X),23.8,(X),(X),(X)
1400000US53033011900,53033011900,"Census Tract 119, King County, Washington",2600,96,76234,6109,87.4,4.1,74838,6332,26.0,6.4,8234,4359,24.7,5.0,16668,2299,3.2,2.1,9617,1378,5.0,3.0,1975,764,14.5,4.2,22804,6070,1664,187,84795,7550,6.9,4.2,50136,19371,41.9,9.4,63618,11795,21.9,6.7,114172,17825,14.7,5.9,102244,29656,6.8,4.0,99624,16935,7.8,5.3,101169,52186,7592,569,27468,2647,24.6,3.9,40948,6168,24.0,5.5,28888,5862,0.0,0.1,N,N,35.4,5.2,22858,5102,4.0,5.0,N,N,3.3,2.0,N,N,8.7,6.2,15332,12149,9.6,5.0,21184,8423,21.9,3.2,42088,6031,32.5,(X),(X),(X),35.7,(X),(X),(X),25.0,(X),(X),(X)
1400000US53033012000,53033012000,"Census Tract 120, King County, Washington",1490,68,106404,11409,82.6,5.4,113847,11735,35.8,6.4,9025,6588,23.2,6.2,21230,2280,4.1,3.9,6948,3133,3.6,3.5,1781,617,14.2,5.1,19720,4446,886,101,134515,16163,7.1,3.9,N,N,24.0,7.0,N,N,52.6,8.1,N,N,9.7,5.0,N,N,5.6,3.6,N,N,0.9,1.5,N,N,3496,186,46437,5471,83.3,7.0,50749,5560,5.8,6.4,14590,1061,3.1,3.0,12064,5572,2.3,1.3,81306,35812,0.7,1.2,-,**,0.0,0.9,-,**,4.7,3.1,22451,9891,2.1,1.9,15270,8381,81.8,7.2,51485,5618,22.1,(X),(X),(X),22.1,(X),(X),(X),14.1,(X),(X),(X)
1400000US53033012100,53033012100,"Census Tract 121, King County, Washington",1202,55,140782,16820,79.0,6.8,147093,20613,47.6,7.3,14955,4601,31.1,7.0,23525,3214,4.8,3.7,13059,3142,0.0,2.7,-,**,25.8,7.0,30262,7500,817,79,154569,20039,19.2,6.7,N,N,23.1,7.2,N,N,48.5,9.6,N,N,4.2,3.8,N,N,3.8,3.5,N,N,1.2,1.8,N,N,2731,155,61888,6860,79.6,6.5,68641,8839,2.3,2.8,29071,6773,0.8,1.1,N,N,4.7,2.3,39856,17535,4.6,6.6,N,N,3.6,2.7,33493,9777,4.4,2.6,46788,23781,6.9,3.6,43483,8695,77.9,6.4,68605,9070,23.2,(X),(X),(X),20.9,(X),(X),(X),19.7,(X),(X),(X)
1400000US53033020100,53033020100,"Census Tract 201, King County, Washington",1262,45,130751,12841,74.5,5.2,129088,16118,56.2,7.6,24018,10952,37.5,5.3,22603,2735,3.3,2.4,10817,6649,1.3,1.5,N,N,33.8,6.5,33837,9644,833,93,161602,18482,16.1,5.7,N,N,28.9,7.0,N,N,36.5,8.3,N,N,8.5,4.5,N,N,8.6,5.0,N,N,1.3,1.9,N,N,3221,257,52961,5934,84.0,3.7,50425,5363,2.5,1.9,22016,10208,0.3,0.5,N,N,10.6,2.7,89439,31700,0.0,1.0,-,**,0.3,0.6,N,N,2.3,1.6,21933,12984,2.7,1.9,36126,15598,82.1,4.1,50559,5470,30.5,(X),(X),(X),25.1,(X),(X),(X),25.6,(X),(X),(X)
